"総勘定元帳 (2023年11月~2023年11月）"
"勘定科目","取引日","決算整理仕訳","相手勘定科目","税区分","取引先","品目","部門","管理番号","メモタグ","備考","勘定科目コード","相手取引先","相手品目","相手部門","相手メモタグ","相手備考","相手勘定科目コード","取引内容","発行元","借方金額","貸方金額","残高"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　ＮＳＫ東大阪","課対仕入10%","","","東大阪市斎場","","","","180","","","","","","","電話","","505","","1319893674"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　ＮＳＫ東大阪","課対仕入10%","","","東大阪市斎場","","","","180","","","","","","","電話","","622","","1319894296"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　ＮＳＫ東大阪","課対仕入10%","","","東大阪市斎場","","","","180","","","","","","","振込手数料","","260","","1319894556"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　愛西","課対仕入（控80）10%","","","愛西市総合斎苑","","","","180","","","","","","","電話・ドコモケイタイ","","326","","1319894882"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　愛西","課対仕入（控80）10%","","","愛西市総合斎苑","","","","180","","","","","","","振込手数料","","80","","1319894962"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　愛西","課対仕入（控80）10%","","","愛西市総合斎苑","","","","180","","","","","","","振込手数料","","128","","1319895090"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　北九州","課対仕入（控80）10%","","","北九州市西部斎場","","","","180","","","","","","","水道・シスイドウ","","256","","1319895346"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　北九州","課対仕入（控80）10%","","","北九州市西部斎場","","","","180","","","","","","","振込手数料","","72","","1319895418"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　琵琶湖","課対仕入（控80）10%","","","琵琶湖大橋料金所","","","","180","","","","","","","電話","","379","","1319895797"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　琵琶湖","課対仕入（控80）10%","","","琵琶湖大橋料金所","","","","180","","","","","","","電話","","604","","1319896401"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　津島","課対仕入（控80）10%","","","津島市斎場","","","","180","","","","","","","振込手数料","","168","","1319896569"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ 　ＮＤＫ九州メイン","課対仕入10%","","","経営","","","","180","","","","","","","振込手数料","","150","","1319896719"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　宮崎","課対仕入10%","","","宮崎市斎場","","","","180","","","","","","","振込手数料","","100","","1319896819"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　NSKメイン","課対仕入10%","","","斎苑管理課","","","","180","","","","","","","為替手数料・フリコミ　テスウリヨウ","","30","","1319896849"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　津山","課対仕入10%","","","津山市斎場","","","","180","","","","","","","電話","","772","","1319897621"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　津山","課対仕入10%","","","津山市斎場","","","","180","","","","","","","振込手数料","","100","","1319897721"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　吹田","課対仕入10%","","","吹田市斎場","","","","180","","","","","","","電話","","741","","1319898462"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　吹田","課対仕入10%","","","吹田市斎場","","","","180","","","","","","","振込手数料","","30","","1319898492"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　豊中","課対仕入10%","","","豊中市斎場","","","","180","","","","","","","振込手数料","","130","","1319898622"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　道路管理ＪＶ","課対仕入10%","","","知多管内道路管理","","","","180","","","","","","","振込手数料","","110","","1319898732"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　セントラル","課対仕入10%","","","知多道路","","","","180","","","","","","","電話","","371","","1319899103"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　セントラル","課対仕入10%","","","知多道路","","","","180","","","","","","","電話","","411","","1319899514"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　セントラル","課対仕入10%","","","知多道路","","","","180","","","","","","","電話","","450","","1319899964"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　セントラル","課対仕入10%","","","知多道路","","","","180","","","","","","","電話","","1306","","1319901270"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　セントラル","課対仕入10%","","","知多道路","","","","180","","","","","","","電話","","1902","","1319903172"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　セントラル","課対仕入10%","","","知多道路","","","","180","","","","","","","振込手数料","","10","","1319903182"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　セントラル","課対仕入10%","","","知多道路","","","","180","","","","","","","振込手数料","","658","","1319903840"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　セントラル","課対仕入10%","","","知多道路","","","","180","","","","","","","振込手数料","","494","","1319904334"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　セントラル","課対仕入10%","","","経営","","","","180","","","","","","","為替手数料・フリコミ　テスウリヨウ","","30","","1319904364"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　三田","課対仕入10%","","","三田市斎場","","","","180","","","","","","","振込手数料","","220","","1319904584"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　栃木","課対仕入10%","","","栃木県道路","","","","180","","","","","","","電話","","450","","1319905034"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　栃木","課対仕入10%","","","栃木県道路","","","","180","","","","","","","電話","","450","","1319905484"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　栃木","課対仕入10%","","","栃木県道路","","","","180","","","","","","","電話","","751","","1319906235"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　千葉市","課対仕入10%","","","千葉市斎場","","","","180","","","","","","","総給振・ソウゴウフリコミ　　　ＢＩＺ","","1371859","","1321278094"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　千葉市","課対仕入10%","","","千葉市斎場","","","","180","","","","","","","振込手数料","","220","","1321278314"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　広島事業所","課対仕入10%","","","広島事務所","","","","180","","","","","","","電気","","770","","1321279084"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　大津","課対仕入10%","","","大津市斎場","","","","180","","","","","","","振込手数料","","110","","1321279194"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　みきやま","課対仕入10%","","","みきやま斎場","","","","180","","","","","","","振込手数料","","80","","1321279274"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　北・鶴見","課対仕入10%","","","北・鶴見斎場","","","","180","","","","","","","振込手数料","","190","","1321279464"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　(株)イージス","課対仕入10%","","","経営","","","","180","","","","","","","振込手数料","","750","","1321280214"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　(株)イージス","課対仕入10%","","","経営","","","","180","","","","","","","為替手数料・フリコミ　テスウリヨウ","","30","","1321280244"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　(株)イージス","課対仕入10%","","","経営","","","","180","","","","","","","為替手数料・フリコミ　テスウリヨウ","","30","","1321280274"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　伊豆中央道","課対仕入10%","","","伊豆中央道","","","","180","","","","","","","水道・スイドウリヨウキン","","360","","1321280634"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　伊豆中央道","課対仕入10%","","","伊豆中央道","","","","180","","","","","","","電気・トウキヨウデンリヨク","","550","","1321281184"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　山形","課対仕入10%","","","山形市斎場","","","","180","","","","","","","振込手数料","","90","","1321281274"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　広呉　坂","課対仕入10%","","","広島呉　坂","","","","180","","","","","","","電話・ＮＴＴコミユニケ－シヨン","","270","","1321281544"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　近江八幡","課対仕入10%","","","近江八幡市斎場","","","","180","","","","","","","電気・５ネン１１ガツブン","","33228","","1321314772"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　近江八幡","課対仕入10%","","","近江八幡市斎場","","","","180","","","","","","","振込手数料","","150","","1321314922"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　県央みずほ（売店）","課対仕入10%","","","県央みずほ（売店）","","","","180","","","","","","","振込手数料","","200","","1321315122"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　行田","課対仕入10%","","","行田市斎場","","","","180","","","","","","","振込手数料","","150","","1321315272"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　福山","課対仕入10%","","","福山市斎場","","","","180","","","","","","","振込手数料","","280","","1321315552"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　ＮＤＫメイン","課対仕入10%","","","経営","","","","180","","","","","","","電話","","411","","1321315963"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　ＮＤＫメイン","課対仕入10%","","","経営","","","","180","","","","","","","電話","","510","","1321316473"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　ＮＤＫメイン","課対仕入10%","","","総務課","","","","180","","","","","","","電気・チユウブデンリヨク","","587","","1321317060"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　ＮＤＫメイン","課対仕入10%","","","経営","","","","180","","","","","","","電話","","611","","1321317671"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　ＮＤＫメイン","課対仕入10%","","","経営","","","","180","","","","","","","電話","","636","","1321318307"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　ＮＤＫメイン","課対仕入10%","","","経営","","","","180","","","","","","","電話","","729","","1321319036"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　ＮＤＫメイン","課対仕入10%","","","経営","","","","180","","","","","","","電話","","762","","1321319798"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　ＮＤＫメイン","課対仕入10%","","","経営","","","","180","","","","","","","電話","","777","","1321320575"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　ＮＤＫメイン","課対仕入10%","","","総務課","","","","180","","","","","","","電気・チユウブデンリヨク","","2375","","1321322950"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　ＮＤＫメイン","課対仕入10%","","","","","","","180","","","","","","","振込手数料","","600","","1321323550"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　ＮＤＫメイン","課対仕入10%","","","","","","","180","","","","","","","振込手数料","","90","","1321323640"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　ＮＤＫメイン","課対仕入10%","","","","","","","180","","","","","","","振込手数料","","170","","1321323810"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　ＮＤＫメイン","課対仕入10%","","","","","","","180","","","","","","","振込手数料","","1050","","1321324860"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　ＮＤＫメイン","課対仕入10%","","","経営","","","","180","","","","","","","為替手数料・フリコミ　テスウリヨウ","","30","","1321324890"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　ＮＤＫメイン","課対仕入10%","","","経営","","","","180","","","","","","","為替手数料・フリコミ　テスウリヨウ","","50","","1321324940"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　富士宮","課対仕入10%","","","富士宮聖苑","","","","180","","","","","","","振込手数料","","150","","1321325090"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　美唄","課対仕入10%","","","美唄市火葬場","","","","180","","","","","","","振込手数料","","100","","1321325190"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　苫小牧","課対仕入10%","","","苫小牧市斎場","","","","180","","","","","","","振込手数料","","330","","1321325520"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　泉南阪南","課対仕入10%","","","泉南阪南共立火葬場","","","","180","","","","","","","電話","","956","","1321326476"
"仮払消費税","2023-11-30","0","三菱ＵＦＪ　泉南阪南","課対仕入10%","","","泉南阪南共立火葬場","","","","180","","","","","","","振込手数料","","220","","1321326696"
